
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
13.2722,,Surface,6,Image 1,1,0,
313.467,,Surface,6,Image 1,1,1,
490.12,,Surface,6,Image 1,1,2,
422.896,,Surface,6,Image 1,1,3,
34.9512,,Surface,6,Image 1,1,4,
196.915,,Surface,6,Image 1,1,5,
129.408,,Surface,6,Image 1,1,6,
612.703,,Surface,6,Image 1,1,7,
536.369,,Surface,6,Image 1,1,8,
117.692,,Surface,6,Image 1,1,9,
575.656,,Surface,6,Image 1,1,10,
35.4977,,Surface,6,Image 1,1,11,
0,,Surface,6,Image 1,1,12,
503.217,,Surface,6,Image 1,1,13,
764.514,,Surface,6,Image 1,1,14,
568.465,,Surface,6,Image 1,1,15,
386.883,,Surface,6,Image 1,1,16,
262.675,,Surface,6,Image 1,1,17,
565.001,,Surface,6,Image 1,1,18,
484.203,,Surface,6,Image 1,1,19,
454.646,,Surface,6,Image 1,1,20,
388.607,,Surface,6,Image 1,1,21,
652.656,,Surface,6,Image 1,1,22,
449.947,,Surface,6,Image 1,1,23,
723.985,,Surface,6,Image 1,1,24,
624.157,,Surface,6,Image 1,1,25,
290.068,,Surface,6,Image 1,1,26,
652.268,,Surface,6,Image 1,1,27,
