
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0.160334,,Surface,6,Image 1,1,0,
79.4805,,Surface,6,Image 1,1,1,
190.627,,Surface,6,Image 1,1,2,
150.299,,Surface,6,Image 1,1,3,
1.15356,,Surface,6,Image 1,1,4,
23.4355,,Surface,6,Image 1,1,5,
13.6794,,Surface,6,Image 1,1,6,
359.199,,Surface,6,Image 1,1,7,
205.647,,Surface,6,Image 1,1,8,
8.01732,,Surface,6,Image 1,1,9,
257.515,,Surface,6,Image 1,1,10,
0.973984,,Surface,6,Image 1,1,11,
0,,Surface,6,Image 1,1,12,
189.498,,Surface,6,Image 1,1,13,
440.62,,Surface,6,Image 1,1,14,
209.705,,Surface,6,Image 1,1,15,
111.857,,Surface,6,Image 1,1,16,
54.1999,,Surface,6,Image 1,1,17,
187.756,,Surface,6,Image 1,1,18,
173.772,,Surface,6,Image 1,1,19,
156.801,,Surface,6,Image 1,1,20,
122.016,,Surface,6,Image 1,1,21,
320.607,,Surface,6,Image 1,1,22,
191.853,,Surface,6,Image 1,1,23,
173.245,,Surface,6,Image 1,1,24,
333.58,,Surface,6,Image 1,1,25,
69.8055,,Surface,6,Image 1,1,26,
332.413,,Surface,6,Image 1,1,27,
