
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1057.26,,Surface,2,Image 1,1,0,
940.098,,Surface,2,Image 1,1,1,
1027.51,,Surface,2,Image 1,1,2,
895.763,,Surface,2,Image 1,1,3,
1023.05,,Surface,2,Image 1,1,4,
1368.67,,Surface,2,Image 1,1,5,
1077.6,,Surface,2,Image 1,1,6,
1030.85,,Surface,2,Image 1,1,7,
954.152,,Surface,2,Image 1,1,8,
1163.74,,Surface,2,Image 1,1,9,
1103.47,,Surface,2,Image 1,1,10,
1222.78,,Surface,2,Image 1,1,11,
921.143,,Surface,2,Image 1,1,12,
1055.74,,Surface,2,Image 1,1,13,
1263.55,,Surface,2,Image 1,1,14,
1092.24,,Surface,2,Image 1,1,15,
939.442,,Surface,2,Image 1,1,16,
1064.92,,Surface,2,Image 1,1,17,
1224.7,,Surface,2,Image 1,1,18,
1172.33,,Surface,2,Image 1,1,19,
984.044,,Surface,2,Image 1,1,20,
868.762,,Surface,2,Image 1,1,21,
1204.18,,Surface,2,Image 1,1,22,
912.647,,Surface,2,Image 1,1,23,
1262.49,,Surface,2,Image 1,1,24,
1099.85,,Surface,2,Image 1,1,25,
852.395,,Surface,2,Image 1,1,26,
1110.93,,Surface,2,Image 1,1,27,
