
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1688.87,,Surface,1,Image 1,1,0,
1933.63,,Surface,1,Image 1,1,1,
2318.56,,Surface,1,Image 1,1,2,
2563.49,,Surface,1,Image 1,1,3,
1924.68,,Surface,1,Image 1,1,4,
2144.92,,Surface,1,Image 1,1,5,
2411,,Surface,1,Image 1,1,6,
3727.37,,Surface,1,Image 1,1,7,
2440.34,,Surface,1,Image 1,1,8,
2240.91,,Surface,1,Image 1,1,9,
3072.64,,Surface,1,Image 1,1,10,
2210.11,,Surface,1,Image 1,1,11,
1601.27,,Surface,1,Image 1,1,12,
2785.66,,Surface,1,Image 1,1,13,
3816.68,,Surface,1,Image 1,1,14,
2765.06,,Surface,1,Image 1,1,15,
2283.04,,Surface,1,Image 1,1,16,
1946.66,,Surface,1,Image 1,1,17,
2626.84,,Surface,1,Image 1,1,18,
2751.96,,Surface,1,Image 1,1,19,
2423.79,,Surface,1,Image 1,1,20,
2089.56,,Surface,1,Image 1,1,21,
2916.64,,Surface,1,Image 1,1,22,
2703.77,,Surface,1,Image 1,1,23,
2424.24,,Surface,1,Image 1,1,24,
3380.43,,Surface,1,Image 1,1,25,
1910.29,,Surface,1,Image 1,1,26,
3019.7,,Surface,1,Image 1,1,27,
