
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
862.276,,Surface,5,Image 1,1,0,
2131.69,,Surface,5,Image 1,1,1,
1738.86,,Surface,5,Image 1,1,2,
2984.72,,Surface,5,Image 1,1,3,
715.961,,Surface,5,Image 1,1,4,
1211.93,,Surface,5,Image 1,1,5,
758.729,,Surface,5,Image 1,1,6,
4011.23,,Surface,5,Image 1,1,7,
3206.21,,Surface,5,Image 1,1,8,
925.019,,Surface,5,Image 1,1,9,
3435.9,,Surface,5,Image 1,1,10,
1055.54,,Surface,5,Image 1,1,11,
700.825,,Surface,5,Image 1,1,12,
2880.97,,Surface,5,Image 1,1,13,
4147.98,,Surface,5,Image 1,1,14,
3202.05,,Surface,5,Image 1,1,15,
2475.99,,Surface,5,Image 1,1,16,
1355.19,,Surface,5,Image 1,1,17,
2875.43,,Surface,5,Image 1,1,18,
2805.18,,Surface,5,Image 1,1,19,
2474.75,,Surface,5,Image 1,1,20,
2919.36,,Surface,5,Image 1,1,21,
2513.56,,Surface,5,Image 1,1,22,
3345.3,,Surface,5,Image 1,1,23,
2384.24,,Surface,5,Image 1,1,24,
3782.99,,Surface,5,Image 1,1,25,
1885.63,,Surface,5,Image 1,1,26,
3388.96,,Surface,5,Image 1,1,27,
