
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
17,,Surface,2,Image 1,1,0,
13,,Surface,2,Image 1,1,1,
24,,Surface,2,Image 1,1,2,
1,,Surface,2,Image 1,1,3,
57,,Surface,2,Image 1,1,4,
70,,Surface,2,Image 1,1,5,
46,,Surface,2,Image 1,1,6,
15,,Surface,2,Image 1,1,7,
19,,Surface,2,Image 1,1,8,
54,,Surface,2,Image 1,1,9,
11,,Surface,2,Image 1,1,10,
77,,Surface,2,Image 1,1,11,
11,,Surface,2,Image 1,1,12,
10,,Surface,2,Image 1,1,13,
12,,Surface,2,Image 1,1,14,
17,,Surface,2,Image 1,1,15,
17,,Surface,2,Image 1,1,16,
42,,Surface,2,Image 1,1,17,
9,,Surface,2,Image 1,1,18,
32,,Surface,2,Image 1,1,19,
2,,Surface,2,Image 1,1,20,
16,,Surface,2,Image 1,1,21,
51,,Surface,2,Image 1,1,22,
35,,Surface,2,Image 1,1,23,
27,,Surface,2,Image 1,1,24,
21,,Surface,2,Image 1,1,25,
11,,Surface,2,Image 1,1,26,
5,,Surface,2,Image 1,1,27,
