
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
6769.19,,Surface,4,Image 1,1,0,
6801.8,,Surface,4,Image 1,1,1,
8936.17,,Surface,4,Image 1,1,2,
9118.19,,Surface,4,Image 1,1,3,
6463.26,,Surface,4,Image 1,1,4,
7201.22,,Surface,4,Image 1,1,5,
6679.6,,Surface,4,Image 1,1,6,
8425.01,,Surface,4,Image 1,1,7,
8132.24,,Surface,4,Image 1,1,8,
6875.98,,Surface,4,Image 1,1,9,
7263.72,,Surface,4,Image 1,1,10,
7166.44,,Surface,4,Image 1,1,11,
6660.88,,Surface,4,Image 1,1,12,
8910.81,,Surface,4,Image 1,1,13,
7511.28,,Surface,4,Image 1,1,14,
8757.46,,Surface,4,Image 1,1,15,
8995.46,,Surface,4,Image 1,1,16,
7901.83,,Surface,4,Image 1,1,17,
7885.54,,Surface,4,Image 1,1,18,
6731.5,,Surface,4,Image 1,1,19,
10177.8,,Surface,4,Image 1,1,20,
7580.84,,Surface,4,Image 1,1,21,
6965.42,,Surface,4,Image 1,1,22,
8529.8,,Surface,4,Image 1,1,23,
7545.22,,Surface,4,Image 1,1,24,
7544.86,,Surface,4,Image 1,1,25,
6472.2,,Surface,4,Image 1,1,26,
8230.08,,Surface,4,Image 1,1,27,
