
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7116.51,,Surface,4,Image 1,1,0,
7340.34,,Surface,4,Image 1,1,1,
13414.2,,Surface,4,Image 1,1,2,
13753.9,,Surface,4,Image 1,1,3,
6744.41,,Surface,4,Image 1,1,4,
7774.49,,Surface,4,Image 1,1,5,
7041.61,,Surface,4,Image 1,1,6,
12192.6,,Surface,4,Image 1,1,7,
11386.4,,Surface,4,Image 1,1,8,
7890.99,,Surface,4,Image 1,1,9,
10049,,Surface,4,Image 1,1,10,
7870.64,,Surface,4,Image 1,1,11,
6995.95,,Surface,4,Image 1,1,12,
14562,,Surface,4,Image 1,1,13,
11697.1,,Surface,4,Image 1,1,14,
13901.3,,Surface,4,Image 1,1,15,
12951.2,,Surface,4,Image 1,1,16,
10025.3,,Surface,4,Image 1,1,17,
11585.1,,Surface,4,Image 1,1,18,
8975.9,,Surface,4,Image 1,1,19,
15056.8,,Surface,4,Image 1,1,20,
9208.81,,Surface,4,Image 1,1,21,
10826,,Surface,4,Image 1,1,22,
11858.9,,Surface,4,Image 1,1,23,
10427,,Surface,4,Image 1,1,24,
11279.3,,Surface,4,Image 1,1,25,
6882.35,,Surface,4,Image 1,1,26,
12497.3,,Surface,4,Image 1,1,27,
