
Intensity Max Ch=8 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
10986,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
8583,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
17994,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
22385,,Surface,8,Image 1,1,7,
18645,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
22922,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
39632,,Surface,8,Image 1,1,13,
65535,,Surface,8,Image 1,1,14,
41436,,Surface,8,Image 1,1,15,
8828,,Surface,8,Image 1,1,16,
11985,,Surface,8,Image 1,1,17,
35998,,Surface,8,Image 1,1,18,
14824,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
14689,,Surface,8,Image 1,1,22,
0,,Surface,8,Image 1,1,23,
65535,,Surface,8,Image 1,1,24,
12024,,Surface,8,Image 1,1,25,
0,,Surface,8,Image 1,1,26,
35016,,Surface,8,Image 1,1,27,
