
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1531.39,,Surface,1,Image 1,1,0,
1531.88,,Surface,1,Image 1,1,1,
2069.78,,Surface,1,Image 1,1,2,
1897.44,,Surface,1,Image 1,1,3,
1769,,Surface,1,Image 1,1,4,
1896.36,,Surface,1,Image 1,1,5,
1916.12,,Surface,1,Image 1,1,6,
2625.5,,Surface,1,Image 1,1,7,
1694.46,,Surface,1,Image 1,1,8,
2002.3,,Surface,1,Image 1,1,9,
2225.07,,Surface,1,Image 1,1,10,
2014.58,,Surface,1,Image 1,1,11,
1471.73,,Surface,1,Image 1,1,12,
2096.11,,Surface,1,Image 1,1,13,
2686.48,,Surface,1,Image 1,1,14,
2110.07,,Surface,1,Image 1,1,15,
1750.8,,Surface,1,Image 1,1,16,
1769.48,,Surface,1,Image 1,1,17,
2065.83,,Surface,1,Image 1,1,18,
2241.04,,Surface,1,Image 1,1,19,
1953.9,,Surface,1,Image 1,1,20,
1388.53,,Surface,1,Image 1,1,21,
2441.63,,Surface,1,Image 1,1,22,
1889.3,,Surface,1,Image 1,1,23,
1960.71,,Surface,1,Image 1,1,24,
2384.58,,Surface,1,Image 1,1,25,
1515.92,,Surface,1,Image 1,1,26,
2202.62,,Surface,1,Image 1,1,27,
