
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
1467,,Surface,6,Image 1,1,0,
5388,,Surface,6,Image 1,1,1,
5768,,Surface,6,Image 1,1,2,
5240,,Surface,6,Image 1,1,3,
1829,,Surface,6,Image 1,1,4,
4151,,Surface,6,Image 1,1,5,
3057,,Surface,6,Image 1,1,6,
6656,,Surface,6,Image 1,1,7,
6781,,Surface,6,Image 1,1,8,
3799,,Surface,6,Image 1,1,9,
7974,,Surface,6,Image 1,1,10,
2919,,Surface,6,Image 1,1,11,
0,,Surface,6,Image 1,1,12,
7810,,Surface,6,Image 1,1,13,
13417,,Surface,6,Image 1,1,14,
11375,,Surface,6,Image 1,1,15,
6961,,Surface,6,Image 1,1,16,
5982,,Surface,6,Image 1,1,17,
8648,,Surface,6,Image 1,1,18,
6153,,Surface,6,Image 1,1,19,
7142,,Surface,6,Image 1,1,20,
5680,,Surface,6,Image 1,1,21,
7900,,Surface,6,Image 1,1,22,
6409,,Surface,6,Image 1,1,23,
27894,,Surface,6,Image 1,1,24,
7943,,Surface,6,Image 1,1,25,
4204,,Surface,6,Image 1,1,26,
12606,,Surface,6,Image 1,1,27,
