
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4177.16,,Surface,1,Image 1,1,0,
4311.78,,Surface,1,Image 1,1,1,
5869.27,,Surface,1,Image 1,1,2,
2246.4,,Surface,1,Image 1,1,3,
6053.9,,Surface,1,Image 1,1,4,
6257.31,,Surface,1,Image 1,1,5,
7431.79,,Surface,1,Image 1,1,6,
4855.63,,Surface,1,Image 1,1,7,
3112.34,,Surface,1,Image 1,1,8,
2409.67,,Surface,1,Image 1,1,9,
5069.33,,Surface,1,Image 1,1,10,
5786.86,,Surface,1,Image 1,1,11,
5571.31,,Surface,1,Image 1,1,12,
6330.08,,Surface,1,Image 1,1,13,
3446.91,,Surface,1,Image 1,1,14,
