
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
659.146,,Surface,6,Image 1,1,0,
534.295,,Surface,6,Image 1,1,1,
874.553,,Surface,6,Image 1,1,2,
557.843,,Surface,6,Image 1,1,3,
780.986,,Surface,6,Image 1,1,4,
788.817,,Surface,6,Image 1,1,5,
1114.62,,Surface,6,Image 1,1,6,
734.586,,Surface,6,Image 1,1,7,
214.678,,Surface,6,Image 1,1,8,
329.577,,Surface,6,Image 1,1,9,
872.703,,Surface,6,Image 1,1,10,
944.259,,Surface,6,Image 1,1,11,
607.468,,Surface,6,Image 1,1,12,
861.536,,Surface,6,Image 1,1,13,
666.232,,Surface,6,Image 1,1,14,
