
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.14274e+09,,Surface,4,Image 1,1,0,
3.28708e+09,,Surface,4,Image 1,1,1,
7.16576e+09,,Surface,4,Image 1,1,2,
5.3311e+08,,Surface,4,Image 1,1,3,
4.83803e+09,,Surface,4,Image 1,1,4,
1.43774e+10,,Surface,4,Image 1,1,5,
2.38675e+09,,Surface,4,Image 1,1,6,
1.47571e+09,,Surface,4,Image 1,1,7,
5.59006e+08,,Surface,4,Image 1,1,8,
4.80295e+08,,Surface,4,Image 1,1,9,
7.38401e+08,,Surface,4,Image 1,1,10,
9.96045e+09,,Surface,4,Image 1,1,11,
2.91807e+09,,Surface,4,Image 1,1,12,
1.35333e+10,,Surface,4,Image 1,1,13,
4.15975e+08,,Surface,4,Image 1,1,14,
