
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6766.2,,Surface,3,Image 1,1,0,
5444.95,,Surface,3,Image 1,1,1,
6274.24,,Surface,3,Image 1,1,2,
4100.21,,Surface,3,Image 1,1,3,
6541.72,,Surface,3,Image 1,1,4,
4951.67,,Surface,3,Image 1,1,5,
7827.99,,Surface,3,Image 1,1,6,
6883.09,,Surface,3,Image 1,1,7,
3517,,Surface,3,Image 1,1,8,
4148.54,,Surface,3,Image 1,1,9,
7377.11,,Surface,3,Image 1,1,10,
6910.4,,Surface,3,Image 1,1,11,
4601.92,,Surface,3,Image 1,1,12,
5491.56,,Surface,3,Image 1,1,13,
4572.16,,Surface,3,Image 1,1,14,
