
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.99579e+08,,Surface,1,Image 1,1,0,
6.29671e+08,,Surface,1,Image 1,1,1,
1.834e+09,,Surface,1,Image 1,1,2,
1.07648e+08,,Surface,1,Image 1,1,3,
1.21775e+09,,Surface,1,Image 1,1,4,
3.27921e+09,,Surface,1,Image 1,1,5,
6.27296e+08,,Surface,1,Image 1,1,6,
2.98847e+08,,Surface,1,Image 1,1,7,
1.47891e+08,,Surface,1,Image 1,1,8,
1.09334e+08,,Surface,1,Image 1,1,9,
1.78586e+08,,Surface,1,Image 1,1,10,
1.98389e+09,,Surface,1,Image 1,1,11,
7.63964e+08,,Surface,1,Image 1,1,12,
3.03551e+09,,Surface,1,Image 1,1,13,
9.12145e+07,,Surface,1,Image 1,1,14,
