
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
680.235,,Surface,6,Image 1,1,0,
673.336,,Surface,6,Image 1,1,1,
1073.05,,Surface,6,Image 1,1,2,
822.893,,Surface,6,Image 1,1,3,
874.813,,Surface,6,Image 1,1,4,
884.151,,Surface,6,Image 1,1,5,
823.794,,Surface,6,Image 1,1,6,
865.456,,Surface,6,Image 1,1,7,
574.505,,Surface,6,Image 1,1,8,
609.952,,Surface,6,Image 1,1,9,
877.288,,Surface,6,Image 1,1,10,
917.983,,Surface,6,Image 1,1,11,
756.319,,Surface,6,Image 1,1,12,
918.88,,Surface,6,Image 1,1,13,
809.118,,Surface,6,Image 1,1,14,
