
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
886.487,,Surface,8,Image 1,1,1,
3442.89,,Surface,8,Image 1,1,2,
507.009,,Surface,8,Image 1,1,3,
1109.08,,Surface,8,Image 1,1,4,
1015.85,,Surface,8,Image 1,1,5,
1077.69,,Surface,8,Image 1,1,6,
1382.65,,Surface,8,Image 1,1,7,
340.392,,Surface,8,Image 1,1,8,
46.2112,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
821.582,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
513.341,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
