
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4256.3,,Surface,5,Image 1,1,0,
4103.18,,Surface,5,Image 1,1,1,
5917.77,,Surface,5,Image 1,1,2,
2117.27,,Surface,5,Image 1,1,3,
5790.59,,Surface,5,Image 1,1,4,
5462.4,,Surface,5,Image 1,1,5,
7402.33,,Surface,5,Image 1,1,6,
5034.16,,Surface,5,Image 1,1,7,
1256.63,,Surface,5,Image 1,1,8,
2507.94,,Surface,5,Image 1,1,9,
5279.24,,Surface,5,Image 1,1,10,
5131.61,,Surface,5,Image 1,1,11,
5008.59,,Surface,5,Image 1,1,12,
5742.84,,Surface,5,Image 1,1,13,
3602.98,,Surface,5,Image 1,1,14,
