
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
542.906,,Surface,2,Image 1,1,0,
609.772,,Surface,2,Image 1,1,1,
889.251,,Surface,2,Image 1,1,2,
645.355,,Surface,2,Image 1,1,3,
696.892,,Surface,2,Image 1,1,4,
696.245,,Surface,2,Image 1,1,5,
717.364,,Surface,2,Image 1,1,6,
725.854,,Surface,2,Image 1,1,7,
628.464,,Surface,2,Image 1,1,8,
569.951,,Surface,2,Image 1,1,9,
637.791,,Surface,2,Image 1,1,10,
683.87,,Surface,2,Image 1,1,11,
579.245,,Surface,2,Image 1,1,12,
690.775,,Surface,2,Image 1,1,13,
593.77,,Surface,2,Image 1,1,14,
