
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
589.021,,Surface,2,Image 1,1,0,
767.222,,Surface,2,Image 1,1,1,
700.176,,Surface,2,Image 1,1,2,
517.475,,Surface,2,Image 1,1,3,
646.575,,Surface,2,Image 1,1,4,
613.495,,Surface,2,Image 1,1,5,
545.364,,Surface,2,Image 1,1,6,
802.534,,Surface,2,Image 1,1,7,
504.183,,Surface,2,Image 1,1,8,
508.817,,Surface,2,Image 1,1,9,
484.156,,Surface,2,Image 1,1,10,
451.215,,Surface,2,Image 1,1,11,
555.904,,Surface,2,Image 1,1,12,
569.453,,Surface,2,Image 1,1,13,
679.004,,Surface,2,Image 1,1,14,
814.918,,Surface,2,Image 1,1,15,
674.137,,Surface,2,Image 1,1,16,
586.045,,Surface,2,Image 1,1,17,
626.078,,Surface,2,Image 1,1,18,
503.698,,Surface,2,Image 1,1,19,
541.261,,Surface,2,Image 1,1,20,
