
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
335.53,346.781,31.9614,um,Surface,Position,1,0,
295.15,311.103,35.1426,um,Surface,Position,1,1,
186.645,334.309,25.5568,um,Surface,Position,1,2,
271.159,240.923,28.6427,um,Surface,Position,1,3,
239.413,242.34,22.2987,um,Surface,Position,1,4,
195.142,296.145,22.6447,um,Surface,Position,1,5,
163.591,286.208,28.5171,um,Surface,Position,1,6,
215.034,210.527,26.4541,um,Surface,Position,1,7,
248.473,120.953,22.9419,um,Surface,Position,1,8,
343.424,61.9083,21.4748,um,Surface,Position,1,9,
207.34,155.298,27.5716,um,Surface,Position,1,10,
57.5414,305.207,30.958,um,Surface,Position,1,11,
181.113,177.691,22.2063,um,Surface,Position,1,12,
252.448,54.7396,30.1707,um,Surface,Position,1,13,
176.968,114.686,19.1602,um,Surface,Position,1,14,
116.13,189.255,22.0144,um,Surface,Position,1,15,
221.91,20.8315,24.7929,um,Surface,Position,1,16,
32.4387,182.001,33.1944,um,Surface,Position,1,17,
36.2158,143.923,20.9367,um,Surface,Position,1,18,
70.6341,82.8969,32.6536,um,Surface,Position,1,19,
30.7889,98.4763,19.4434,um,Surface,Position,1,20,
