
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.31e+08,,Surface,3,Image 1,1,0,
2.60311e+08,,Surface,3,Image 1,1,1,
3.54646e+08,,Surface,3,Image 1,1,2,
7.78058e+08,,Surface,3,Image 1,1,3,
1.47054e+08,,Surface,3,Image 1,1,4,
1.93435e+08,,Surface,3,Image 1,1,5,
1.38301e+08,,Surface,3,Image 1,1,6,
2.91773e+08,,Surface,3,Image 1,1,7,
1.70915e+08,,Surface,3,Image 1,1,8,
1.19916e+09,,Surface,3,Image 1,1,9,
3.79439e+08,,Surface,3,Image 1,1,10,
8.15827e+08,,Surface,3,Image 1,1,11,
2.11713e+08,,Surface,3,Image 1,1,12,
2.42658e+08,,Surface,3,Image 1,1,13,
1.27978e+09,,Surface,3,Image 1,1,14,
2.80305e+09,,Surface,3,Image 1,1,15,
4.51826e+08,,Surface,3,Image 1,1,16,
2.21866e+08,,Surface,3,Image 1,1,17,
2.75781e+08,,Surface,3,Image 1,1,18,
7.56846e+08,,Surface,3,Image 1,1,19,
3.62885e+08,,Surface,3,Image 1,1,20,
