
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5524.45,,Surface,7,Image 1,1,0,
2316.51,,Surface,7,Image 1,1,1,
2132.85,,Surface,7,Image 1,1,2,
2880.08,,Surface,7,Image 1,1,3,
1753.61,,Surface,7,Image 1,1,4,
1925.33,,Surface,7,Image 1,1,5,
2180.98,,Surface,7,Image 1,1,6,
2444.46,,Surface,7,Image 1,1,7,
4473.46,,Surface,7,Image 1,1,8,
4473.3,,Surface,7,Image 1,1,9,
3474.41,,Surface,7,Image 1,1,10,
6236.01,,Surface,7,Image 1,1,11,
1211.84,,Surface,7,Image 1,1,12,
4242.76,,Surface,7,Image 1,1,13,
5713.27,,Surface,7,Image 1,1,14,
4182.58,,Surface,7,Image 1,1,15,
5132.99,,Surface,7,Image 1,1,16,
3637.68,,Surface,7,Image 1,1,17,
2022.01,,Surface,7,Image 1,1,18,
5240.72,,Surface,7,Image 1,1,19,
3446.88,,Surface,7,Image 1,1,20,
