
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7462.65,,Surface,1,Image 1,1,0,
5223.29,,Surface,1,Image 1,1,1,
2313.68,,Surface,1,Image 1,1,2,
3461.71,,Surface,1,Image 1,1,3,
6501.37,,Surface,1,Image 1,1,4,
3746.04,,Surface,1,Image 1,1,5,
2841,,Surface,1,Image 1,1,6,
5074.11,,Surface,1,Image 1,1,7,
4120.43,,Surface,1,Image 1,1,8,
2783.34,,Surface,1,Image 1,1,9,
3610.7,,Surface,1,Image 1,1,10,
4831.86,,Surface,1,Image 1,1,11,
4671.49,,Surface,1,Image 1,1,12,
3710.08,,Surface,1,Image 1,1,13,
3761.98,,Surface,1,Image 1,1,14,
5596.72,,Surface,1,Image 1,1,15,
4440.35,,Surface,1,Image 1,1,16,
2360.85,,Surface,1,Image 1,1,17,
5522.08,,Surface,1,Image 1,1,18,
4724.41,,Surface,1,Image 1,1,19,
2344.05,,Surface,1,Image 1,1,20,
4698.72,,Surface,1,Image 1,1,21,
3644.81,,Surface,1,Image 1,1,22,
3427.06,,Surface,1,Image 1,1,23,
5017.73,,Surface,1,Image 1,1,24,
2807.32,,Surface,1,Image 1,1,25,
5688.04,,Surface,1,Image 1,1,26,
6412.13,,Surface,1,Image 1,1,27,
2507.41,,Surface,1,Image 1,1,28,
4849.85,,Surface,1,Image 1,1,29,
6001.74,,Surface,1,Image 1,1,30,
