
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
8010.67,,Surface,3,Image 1,1,0,
6396.38,,Surface,3,Image 1,1,1,
1574.59,,Surface,3,Image 1,1,2,
2170.08,,Surface,3,Image 1,1,3,
6616.92,,Surface,3,Image 1,1,4,
3577.95,,Surface,3,Image 1,1,5,
3164.82,,Surface,3,Image 1,1,6,
3809.32,,Surface,3,Image 1,1,7,
4203.24,,Surface,3,Image 1,1,8,
2117.5,,Surface,3,Image 1,1,9,
2033.85,,Surface,3,Image 1,1,10,
5369.78,,Surface,3,Image 1,1,11,
3267.23,,Surface,3,Image 1,1,12,
6952.18,,Surface,3,Image 1,1,13,
1909.67,,Surface,3,Image 1,1,14,
3259.43,,Surface,3,Image 1,1,15,
4619.87,,Surface,3,Image 1,1,16,
3017.86,,Surface,3,Image 1,1,17,
3157.72,,Surface,3,Image 1,1,18,
4826.78,,Surface,3,Image 1,1,19,
2343.12,,Surface,3,Image 1,1,20,
4766.72,,Surface,3,Image 1,1,21,
2866.75,,Surface,3,Image 1,1,22,
2595.78,,Surface,3,Image 1,1,23,
5960.59,,Surface,3,Image 1,1,24,
3299.55,,Surface,3,Image 1,1,25,
5505.19,,Surface,3,Image 1,1,26,
5951.5,,Surface,3,Image 1,1,27,
3207.08,,Surface,3,Image 1,1,28,
1789.62,,Surface,3,Image 1,1,29,
6494.42,,Surface,3,Image 1,1,30,
