
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7014.72,,Surface,3,Image 1,1,0,
6408.9,,Surface,3,Image 1,1,1,
3562.92,,Surface,3,Image 1,1,2,
3609.03,,Surface,3,Image 1,1,3,
6788.33,,Surface,3,Image 1,1,4,
5084.86,,Surface,3,Image 1,1,5,
4593.46,,Surface,3,Image 1,1,6,
5207.22,,Surface,3,Image 1,1,7,
5022.16,,Surface,3,Image 1,1,8,
3794.18,,Surface,3,Image 1,1,9,
4028.97,,Surface,3,Image 1,1,10,
5466.66,,Surface,3,Image 1,1,11,
4543.15,,Surface,3,Image 1,1,12,
6683.03,,Surface,3,Image 1,1,13,
3749.6,,Surface,3,Image 1,1,14,
5002.04,,Surface,3,Image 1,1,15,
5415.04,,Surface,3,Image 1,1,16,
5441.85,,Surface,3,Image 1,1,17,
4797.39,,Surface,3,Image 1,1,18,
5620.17,,Surface,3,Image 1,1,19,
4250.68,,Surface,3,Image 1,1,20,
5399.23,,Surface,3,Image 1,1,21,
4159.01,,Surface,3,Image 1,1,22,
4299.96,,Surface,3,Image 1,1,23,
6347.46,,Surface,3,Image 1,1,24,
4384.02,,Surface,3,Image 1,1,25,
6212.14,,Surface,3,Image 1,1,26,
6448.81,,Surface,3,Image 1,1,27,
4440.72,,Surface,3,Image 1,1,28,
3706.43,,Surface,3,Image 1,1,29,
6843.36,,Surface,3,Image 1,1,30,
