
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2674.04,,Surface,2,Image 1,1,0,
2076.47,,Surface,2,Image 1,1,1,
2295.75,,Surface,2,Image 1,1,2,
2127.51,,Surface,2,Image 1,1,3,
2274.19,,Surface,2,Image 1,1,4,
2769.24,,Surface,2,Image 1,1,5,
2333.83,,Surface,2,Image 1,1,6,
2881.13,,Surface,2,Image 1,1,7,
2426.17,,Surface,2,Image 1,1,8,
2023.11,,Surface,2,Image 1,1,9,
2868.71,,Surface,2,Image 1,1,10,
2704.55,,Surface,2,Image 1,1,11,
3470.7,,Surface,2,Image 1,1,12,
1751.51,,Surface,2,Image 1,1,13,
2525.41,,Surface,2,Image 1,1,14,
3845.84,,Surface,2,Image 1,1,15,
2185.3,,Surface,2,Image 1,1,16,
1976.45,,Surface,2,Image 1,1,17,
2526.06,,Surface,2,Image 1,1,18,
2531.77,,Surface,2,Image 1,1,19,
5401.79,,Surface,2,Image 1,1,20,
2010.32,,Surface,2,Image 1,1,21,
2319.19,,Surface,2,Image 1,1,22,
2208.89,,Surface,2,Image 1,1,23,
5013.46,,Surface,2,Image 1,1,24,
1688.76,,Surface,2,Image 1,1,25,
2541.81,,Surface,2,Image 1,1,26,
1752.78,,Surface,2,Image 1,1,27,
2222.89,,Surface,2,Image 1,1,28,
3381.46,,Surface,2,Image 1,1,29,
3367.21,,Surface,2,Image 1,1,30,
