
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.0452e+09,,Surface,1,Image 1,1,0,
7.03295e+08,,Surface,1,Image 1,1,1,
9.12978e+07,,Surface,1,Image 1,1,2,
2.06827e+08,,Surface,1,Image 1,1,3,
1.30423e+09,,Surface,1,Image 1,1,4,
2.33161e+08,,Surface,1,Image 1,1,5,
1.00608e+08,,Surface,1,Image 1,1,6,
1.20079e+09,,Surface,1,Image 1,1,7,
2.28911e+08,,Surface,1,Image 1,1,8,
1.24986e+08,,Surface,1,Image 1,1,9,
3.3521e+08,,Surface,1,Image 1,1,10,
5.47554e+09,,Surface,1,Image 1,1,11,
4.20649e+08,,Surface,1,Image 1,1,12,
5.86646e+08,,Surface,1,Image 1,1,13,
1.5935e+08,,Surface,1,Image 1,1,14,
6.07232e+08,,Surface,1,Image 1,1,15,
1.1803e+09,,Surface,1,Image 1,1,16,
8.36285e+07,,Surface,1,Image 1,1,17,
6.06573e+08,,Surface,1,Image 1,1,18,
9.40775e+09,,Surface,1,Image 1,1,19,
1.67529e+08,,Surface,1,Image 1,1,20,
4.05532e+08,,Surface,1,Image 1,1,21,
6.97307e+08,,Surface,1,Image 1,1,22,
1.54537e+08,,Surface,1,Image 1,1,23,
5.20188e+08,,Surface,1,Image 1,1,24,
1.48344e+08,,Surface,1,Image 1,1,25,
6.79575e+09,,Surface,1,Image 1,1,26,
8.011e+08,,Surface,1,Image 1,1,27,
2.23262e+08,,Surface,1,Image 1,1,28,
3.38491e+08,,Surface,1,Image 1,1,29,
2.3293e+09,,Surface,1,Image 1,1,30,
