
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
6827.19,,Surface,3,Image 1,1,0,
4755.64,,Surface,3,Image 1,1,1,
6885.02,,Surface,3,Image 1,1,2,
4377.88,,Surface,3,Image 1,1,3,
4164.32,,Surface,3,Image 1,1,4,
6573.64,,Surface,3,Image 1,1,5,
7599.82,,Surface,3,Image 1,1,6,
4444.7,,Surface,3,Image 1,1,7,
5218.62,,Surface,3,Image 1,1,8,
5780.85,,Surface,3,Image 1,1,9,
5041.44,,Surface,3,Image 1,1,10,
2813.33,,Surface,3,Image 1,1,11,
4159.03,,Surface,3,Image 1,1,12,
7963.54,,Surface,3,Image 1,1,13,
6705.93,,Surface,3,Image 1,1,14,
7872.4,,Surface,3,Image 1,1,15,
