
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1115.07,,Surface,6,Image 1,1,0,
791.813,,Surface,6,Image 1,1,1,
907.727,,Surface,6,Image 1,1,2,
552.089,,Surface,6,Image 1,1,3,
757.747,,Surface,6,Image 1,1,4,
1008.11,,Surface,6,Image 1,1,5,
956.859,,Surface,6,Image 1,1,6,
1452.46,,Surface,6,Image 1,1,7,
713.369,,Surface,6,Image 1,1,8,
1106.2,,Surface,6,Image 1,1,9,
1869.23,,Surface,6,Image 1,1,10,
678.761,,Surface,6,Image 1,1,11,
914.402,,Surface,6,Image 1,1,12,
1056.43,,Surface,6,Image 1,1,13,
1453.89,,Surface,6,Image 1,1,14,
785.715,,Surface,6,Image 1,1,15,
