
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.4918e+09,,Surface,4,Image 1,1,0,
1.14049e+10,,Surface,4,Image 1,1,1,
9.45812e+08,,Surface,4,Image 1,1,2,
6.88366e+08,,Surface,4,Image 1,1,3,
1.89411e+10,,Surface,4,Image 1,1,4,
1.62869e+09,,Surface,4,Image 1,1,5,
1.82477e+09,,Surface,4,Image 1,1,6,
1.50998e+09,,Surface,4,Image 1,1,7,
3.92679e+09,,Surface,4,Image 1,1,8,
8.74751e+08,,Surface,4,Image 1,1,9,
1.43819e+09,,Surface,4,Image 1,1,10,
9.3917e+08,,Surface,4,Image 1,1,11,
8.03357e+09,,Surface,4,Image 1,1,12,
1.53378e+09,,Surface,4,Image 1,1,13,
9.07445e+09,,Surface,4,Image 1,1,14,
1.59437e+09,,Surface,4,Image 1,1,15,
