
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
11861.8,,Surface,1,Image 1,1,0,
7563.62,,Surface,1,Image 1,1,1,
5166.83,,Surface,1,Image 1,1,2,
3446.82,,Surface,1,Image 1,1,3,
7891.78,,Surface,1,Image 1,1,4,
8349.03,,Surface,1,Image 1,1,5,
6145.74,,Surface,1,Image 1,1,6,
5084.36,,Surface,1,Image 1,1,7,
6642.82,,Surface,1,Image 1,1,8,
8797.51,,Surface,1,Image 1,1,9,
8206.71,,Surface,1,Image 1,1,10,
5753.56,,Surface,1,Image 1,1,11,
7031.53,,Surface,1,Image 1,1,12,
5382.8,,Surface,1,Image 1,1,13,
6559.4,,Surface,1,Image 1,1,14,
5860.03,,Surface,1,Image 1,1,15,
