
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
8381.63,,Surface,3,Image 1,1,0,
6376.63,,Surface,3,Image 1,1,1,
9126.42,,Surface,3,Image 1,1,2,
5424.54,,Surface,3,Image 1,1,3,
5757.7,,Surface,3,Image 1,1,4,
7636.3,,Surface,3,Image 1,1,5,
8395.49,,Surface,3,Image 1,1,6,
7093.75,,Surface,3,Image 1,1,7,
5974.96,,Surface,3,Image 1,1,8,
8704.78,,Surface,3,Image 1,1,9,
7437.3,,Surface,3,Image 1,1,10,
5759.77,,Surface,3,Image 1,1,11,
6119.19,,Surface,3,Image 1,1,12,
9108.85,,Surface,3,Image 1,1,13,
6863.27,,Surface,3,Image 1,1,14,
8268.7,,Surface,3,Image 1,1,15,
