
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
524.842,,Surface,7,Image 1,1,0,
697.212,,Surface,7,Image 1,1,1,
3257.5,,Surface,7,Image 1,1,2,
5961.81,,Surface,7,Image 1,1,3,
1207.52,,Surface,7,Image 1,1,4,
149.983,,Surface,7,Image 1,1,5,
538.311,,Surface,7,Image 1,1,6,
5491.05,,Surface,7,Image 1,1,7,
3322.5,,Surface,7,Image 1,1,8,
8348.89,,Surface,7,Image 1,1,9,
4262.71,,Surface,7,Image 1,1,10,
5190.52,,Surface,7,Image 1,1,11,
2412.39,,Surface,7,Image 1,1,12,
5830.47,,Surface,7,Image 1,1,13,
9932.74,,Surface,7,Image 1,1,14,
567.271,,Surface,7,Image 1,1,15,
8934.99,,Surface,7,Image 1,1,16,
5328.95,,Surface,7,Image 1,1,17,
5244.01,,Surface,7,Image 1,1,18,
7511.98,,Surface,7,Image 1,1,19,
1978.12,,Surface,7,Image 1,1,20,
529.018,,Surface,7,Image 1,1,21,
4718.51,,Surface,7,Image 1,1,22,
1480.67,,Surface,7,Image 1,1,23,
4061.54,,Surface,7,Image 1,1,24,
1436.01,,Surface,7,Image 1,1,25,
3172.74,,Surface,7,Image 1,1,26,
5529.12,,Surface,7,Image 1,1,27,
4575.83,,Surface,7,Image 1,1,28,
3645.21,,Surface,7,Image 1,1,29,
