
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
206.05,,Surface,6,Image 1,1,0,
129.51,,Surface,6,Image 1,1,1,
530.084,,Surface,6,Image 1,1,2,
887.024,,Surface,6,Image 1,1,3,
380.883,,Surface,6,Image 1,1,4,
64.8405,,Surface,6,Image 1,1,5,
239.331,,Surface,6,Image 1,1,6,
615.838,,Surface,6,Image 1,1,7,
771.716,,Surface,6,Image 1,1,8,
832.336,,Surface,6,Image 1,1,9,
553.956,,Surface,6,Image 1,1,10,
622.379,,Surface,6,Image 1,1,11,
745.237,,Surface,6,Image 1,1,12,
602.126,,Surface,6,Image 1,1,13,
871.332,,Surface,6,Image 1,1,14,
158.496,,Surface,6,Image 1,1,15,
1184.46,,Surface,6,Image 1,1,16,
622.136,,Surface,6,Image 1,1,17,
514.098,,Surface,6,Image 1,1,18,
967.191,,Surface,6,Image 1,1,19,
787.287,,Surface,6,Image 1,1,20,
146.241,,Surface,6,Image 1,1,21,
589.273,,Surface,6,Image 1,1,22,
585.332,,Surface,6,Image 1,1,23,
478.369,,Surface,6,Image 1,1,24,
432.722,,Surface,6,Image 1,1,25,
1016.67,,Surface,6,Image 1,1,26,
679.289,,Surface,6,Image 1,1,27,
1374.92,,Surface,6,Image 1,1,28,
427.572,,Surface,6,Image 1,1,29,
