
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
251.293,342.844,9.33336,um,Surface,Position,1,0,
221.192,313.33,12.3378,um,Surface,Position,1,1,
315.086,264.052,10.9194,um,Surface,Position,1,2,
334.486,174.339,13.0628,um,Surface,Position,1,3,
237.429,225.402,9.55449,um,Surface,Position,1,4,
261.634,190.374,11.3166,um,Surface,Position,1,5,
205.975,231.464,10.632,um,Surface,Position,1,6,
287.447,149.91,11.0255,um,Surface,Position,1,7,
323.234,80.9279,9.04994,um,Surface,Position,1,8,
319.683,109.64,10.6234,um,Surface,Position,1,9,
152.122,311.872,12.293,um,Surface,Position,1,10,
106.713,290.639,14.7278,um,Surface,Position,1,11,
264.821,105.179,17.4399,um,Surface,Position,1,12,
216.96,166.078,10.2636,um,Surface,Position,1,13,
298.703,45.1601,16.0094,um,Surface,Position,1,14,
67.5066,278.125,9.71051,um,Surface,Position,1,15,
300.324,16.0181,10.4468,um,Surface,Position,1,16,
135.795,206.967,11.5909,um,Surface,Position,1,17,
264.823,15.3405,13.0444,um,Surface,Position,1,18,
250.132,65.6255,9.74387,um,Surface,Position,1,19,
69.6166,204.611,10.8519,um,Surface,Position,1,20,
101.212,158.2,13.5847,um,Surface,Position,1,21,
112.325,130.969,10.1405,um,Surface,Position,1,22,
35.3209,176.772,9.64525,um,Surface,Position,1,23,
193.185,4.69037,9.30813,um,Surface,Position,1,24,
86.5552,98.2886,9.40443,um,Surface,Position,1,25,
9.88664,174.392,9.5586,um,Surface,Position,1,26,
178.656,49.2802,11.5638,um,Surface,Position,1,27,
9.12804,140.701,11.4784,um,Surface,Position,1,28,
64.5458,9.11535,13.8665,um,Surface,Position,1,29,
