
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3527.83,,Surface,4,Image 1,1,0,
3971.86,,Surface,4,Image 1,1,1,
12900.4,,Surface,4,Image 1,1,2,
13002,,Surface,4,Image 1,1,3,
2879.32,,Surface,4,Image 1,1,4,
4048,,Surface,4,Image 1,1,5,
3205.09,,Surface,4,Image 1,1,6,
12697.3,,Surface,4,Image 1,1,7,
5276.74,,Surface,4,Image 1,1,8,
15867.4,,Surface,4,Image 1,1,9,
13540.9,,Surface,4,Image 1,1,10,
5875.17,,Surface,4,Image 1,1,11,
3439.78,,Surface,4,Image 1,1,12,
16363.6,,Surface,4,Image 1,1,13,
10272.8,,Surface,4,Image 1,1,14,
2686.13,,Surface,4,Image 1,1,15,
12924.4,,Surface,4,Image 1,1,16,
15831,,Surface,4,Image 1,1,17,
12151.1,,Surface,4,Image 1,1,18,
18727,,Surface,4,Image 1,1,19,
5152.6,,Surface,4,Image 1,1,20,
2751.45,,Surface,4,Image 1,1,21,
12197.2,,Surface,4,Image 1,1,22,
2559.91,,Surface,4,Image 1,1,23,
15973.6,,Surface,4,Image 1,1,24,
3624.11,,Surface,4,Image 1,1,25,
3417.31,,Surface,4,Image 1,1,26,
17618,,Surface,4,Image 1,1,27,
7844.47,,Surface,4,Image 1,1,28,
9215.11,,Surface,4,Image 1,1,29,
