
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5847.67,,Surface,1,Image 1,1,0,
3483.44,,Surface,1,Image 1,1,1,
4877.09,,Surface,1,Image 1,1,2,
5566.97,,Surface,1,Image 1,1,3,
6616.94,,Surface,1,Image 1,1,4,
6454.46,,Surface,1,Image 1,1,5,
4522.98,,Surface,1,Image 1,1,6,
8000.9,,Surface,1,Image 1,1,7,
7334.08,,Surface,1,Image 1,1,8,
6157.33,,Surface,1,Image 1,1,9,
3965.82,,Surface,1,Image 1,1,10,
3258.24,,Surface,1,Image 1,1,11,
6392.2,,Surface,1,Image 1,1,12,
6007.4,,Surface,1,Image 1,1,13,
5852.46,,Surface,1,Image 1,1,14,
2576.69,,Surface,1,Image 1,1,15,
8777.12,,Surface,1,Image 1,1,16,
3877.87,,Surface,1,Image 1,1,17,
6920.85,,Surface,1,Image 1,1,18,
6439.65,,Surface,1,Image 1,1,19,
4754.06,,Surface,1,Image 1,1,20,
2889.06,,Surface,1,Image 1,1,21,
7750.87,,Surface,1,Image 1,1,22,
5887.14,,Surface,1,Image 1,1,23,
4474.08,,Surface,1,Image 1,1,24,
7597.75,,Surface,1,Image 1,1,25,
6191.11,,Surface,1,Image 1,1,26,
6164,,Surface,1,Image 1,1,27,
4192.4,,Surface,1,Image 1,1,28,
4862.95,,Surface,1,Image 1,1,29,
