
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.76742e+08,,Surface,1,Image 1,1,0,
1.18524e+08,,Surface,1,Image 1,1,1,
2.41095e+09,,Surface,1,Image 1,1,2,
1.17318e+09,,Surface,1,Image 1,1,3,
3.44736e+08,,Surface,1,Image 1,1,4,
3.8333e+08,,Surface,1,Image 1,1,5,
1.96944e+08,,Surface,1,Image 1,1,6,
1.36479e+09,,Surface,1,Image 1,1,7,
3.17829e+08,,Surface,1,Image 1,1,8,
1.50558e+09,,Surface,1,Image 1,1,9,
5.56866e+09,,Surface,1,Image 1,1,10,
1.57435e+08,,Surface,1,Image 1,1,11,
2.29116e+08,,Surface,1,Image 1,1,12,
1.50357e+09,,Surface,1,Image 1,1,13,
5.6094e+08,,Surface,1,Image 1,1,14,
1.46905e+08,,Surface,1,Image 1,1,15,
1.27657e+09,,Surface,1,Image 1,1,16,
2.72159e+09,,Surface,1,Image 1,1,17,
4.26678e+08,,Surface,1,Image 1,1,18,
2.22308e+09,,Surface,1,Image 1,1,19,
3.86357e+08,,Surface,1,Image 1,1,20,
1.73028e+08,,Surface,1,Image 1,1,21,
1.07147e+09,,Surface,1,Image 1,1,22,
3.21049e+08,,Surface,1,Image 1,1,23,
1.85173e+08,,Surface,1,Image 1,1,24,
3.99011e+08,,Surface,1,Image 1,1,25,
4.75013e+08,,Surface,1,Image 1,1,26,
4.97406e+09,,Surface,1,Image 1,1,27,
5.45066e+08,,Surface,1,Image 1,1,28,
9.96676e+08,,Surface,1,Image 1,1,29,
