
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
313.534,,Surface,5,Image 1,1,0,
188.494,,Surface,5,Image 1,1,1,
914.282,,Surface,5,Image 1,1,2,
1377.88,,Surface,5,Image 1,1,3,
823.725,,Surface,5,Image 1,1,4,
67.8422,,Surface,5,Image 1,1,5,
405.017,,Surface,5,Image 1,1,6,
2175.83,,Surface,5,Image 1,1,7,
1727.13,,Surface,5,Image 1,1,8,
1830.61,,Surface,5,Image 1,1,9,
1172.14,,Surface,5,Image 1,1,10,
1781.08,,Surface,5,Image 1,1,11,
1383.38,,Surface,5,Image 1,1,12,
1444.76,,Surface,5,Image 1,1,13,
3120.21,,Surface,5,Image 1,1,14,
198.038,,Surface,5,Image 1,1,15,
4414.57,,Surface,5,Image 1,1,16,
821.549,,Surface,5,Image 1,1,17,
1803.76,,Surface,5,Image 1,1,18,
1757.58,,Surface,5,Image 1,1,19,
1072.29,,Surface,5,Image 1,1,20,
158.927,,Surface,5,Image 1,1,21,
1567.77,,Surface,5,Image 1,1,22,
789.705,,Surface,5,Image 1,1,23,
697.457,,Surface,5,Image 1,1,24,
887.155,,Surface,5,Image 1,1,25,
2140.06,,Surface,5,Image 1,1,26,
1284.8,,Surface,5,Image 1,1,27,
1578.08,,Surface,5,Image 1,1,28,
847.885,,Surface,5,Image 1,1,29,
