
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2237.92,,Surface,2,Image 1,1,0,
797.589,,Surface,2,Image 1,1,1,
1801.29,,Surface,2,Image 1,1,2,
2464.77,,Surface,2,Image 1,1,3,
1009.85,,Surface,2,Image 1,1,4,
937.952,,Surface,2,Image 1,1,5,
2295.72,,Surface,2,Image 1,1,6,
1439.14,,Surface,2,Image 1,1,7,
1266.38,,Surface,2,Image 1,1,8,
1393.15,,Surface,2,Image 1,1,9,
1942.88,,Surface,2,Image 1,1,10,
831.609,,Surface,2,Image 1,1,11,
2145.71,,Surface,2,Image 1,1,12,
1818.78,,Surface,2,Image 1,1,13,
992.924,,Surface,2,Image 1,1,14,
924.55,,Surface,2,Image 1,1,15,
1602.31,,Surface,2,Image 1,1,16,
2248.91,,Surface,2,Image 1,1,17,
1114.74,,Surface,2,Image 1,1,18,
2333.22,,Surface,2,Image 1,1,19,
3750.18,,Surface,2,Image 1,1,20,
2596.16,,Surface,2,Image 1,1,21,
2553.55,,Surface,2,Image 1,1,22,
2075.01,,Surface,2,Image 1,1,23,
1184.22,,Surface,2,Image 1,1,24,
2117,,Surface,2,Image 1,1,25,
1204.3,,Surface,2,Image 1,1,26,
2196.15,,Surface,2,Image 1,1,27,
4245,,Surface,2,Image 1,1,28,
1182.87,,Surface,2,Image 1,1,29,
