
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
6294.14,,Surface,3,Image 1,1,0,
3173.7,,Surface,3,Image 1,1,1,
3309.35,,Surface,3,Image 1,1,2,
7945.37,,Surface,3,Image 1,1,3,
9575.31,,Surface,3,Image 1,1,4,
5880.58,,Surface,3,Image 1,1,5,
5068.18,,Surface,3,Image 1,1,6,
8586.87,,Surface,3,Image 1,1,7,
5707.22,,Surface,3,Image 1,1,8,
6078.66,,Surface,3,Image 1,1,9,
6030.34,,Surface,3,Image 1,1,10,
5549.18,,Surface,3,Image 1,1,11,
6336.89,,Surface,3,Image 1,1,12,
6072.11,,Surface,3,Image 1,1,13,
6320.59,,Surface,3,Image 1,1,14,
6488.42,,Surface,3,Image 1,1,15,
5850.99,,Surface,3,Image 1,1,16,
5996.07,,Surface,3,Image 1,1,17,
