
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
780.501,,Surface,2,Image 1,1,0,
918.32,,Surface,2,Image 1,1,1,
974.43,,Surface,2,Image 1,1,2,
1062.19,,Surface,2,Image 1,1,3,
1107.4,,Surface,2,Image 1,1,4,
1559.04,,Surface,2,Image 1,1,5,
1947.78,,Surface,2,Image 1,1,6,
849.721,,Surface,2,Image 1,1,7,
1237.63,,Surface,2,Image 1,1,8,
1684.64,,Surface,2,Image 1,1,9,
1446.81,,Surface,2,Image 1,1,10,
3551.11,,Surface,2,Image 1,1,11,
1110.68,,Surface,2,Image 1,1,12,
853.666,,Surface,2,Image 1,1,13,
928.977,,Surface,2,Image 1,1,14,
835.533,,Surface,2,Image 1,1,15,
901.144,,Surface,2,Image 1,1,16,
1637.72,,Surface,2,Image 1,1,17,
