
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
21646.2,,Surface,4,Image 1,1,0,
13165.2,,Surface,4,Image 1,1,1,
13863.9,,Surface,4,Image 1,1,2,
18449.5,,Surface,4,Image 1,1,3,
17787.3,,Surface,4,Image 1,1,4,
21041.4,,Surface,4,Image 1,1,5,
19525.2,,Surface,4,Image 1,1,6,
16602.1,,Surface,4,Image 1,1,7,
16196.2,,Surface,4,Image 1,1,8,
17387.8,,Surface,4,Image 1,1,9,
15748.1,,Surface,4,Image 1,1,10,
15669.9,,Surface,4,Image 1,1,11,
18288.4,,Surface,4,Image 1,1,12,
16176.5,,Surface,4,Image 1,1,13,
14965.3,,Surface,4,Image 1,1,14,
14098.8,,Surface,4,Image 1,1,15,
18409.1,,Surface,4,Image 1,1,16,
19260.3,,Surface,4,Image 1,1,17,
