
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.38622e+09,,Surface,4,Image 1,1,0,
4.77597e+08,,Surface,4,Image 1,1,1,
5.39308e+08,,Surface,4,Image 1,1,2,
1.1448e+09,,Surface,4,Image 1,1,3,
2.08497e+09,,Surface,4,Image 1,1,4,
1.01446e+10,,Surface,4,Image 1,1,5,
2.8161e+09,,Surface,4,Image 1,1,6,
1.31943e+09,,Surface,4,Image 1,1,7,
8.29188e+09,,Surface,4,Image 1,1,8,
5.73266e+09,,Surface,4,Image 1,1,9,
2.93839e+09,,Surface,4,Image 1,1,10,
4.84263e+09,,Surface,4,Image 1,1,11,
1.44281e+10,,Surface,4,Image 1,1,12,
1.85626e+09,,Surface,4,Image 1,1,13,
2.02549e+09,,Surface,4,Image 1,1,14,
6.51673e+08,,Surface,4,Image 1,1,15,
4.9199e+09,,Surface,4,Image 1,1,16,
8.44747e+09,,Surface,4,Image 1,1,17,
