
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
908.7,,Surface,6,Image 1,1,0,
635.432,,Surface,6,Image 1,1,1,
552.928,,Surface,6,Image 1,1,2,
1400.69,,Surface,6,Image 1,1,3,
1481.64,,Surface,6,Image 1,1,4,
1437.24,,Surface,6,Image 1,1,5,
1374.01,,Surface,6,Image 1,1,6,
933.995,,Surface,6,Image 1,1,7,
1295.59,,Surface,6,Image 1,1,8,
1346.74,,Surface,6,Image 1,1,9,
1535.83,,Surface,6,Image 1,1,10,
3662.31,,Surface,6,Image 1,1,11,
1355.4,,Surface,6,Image 1,1,12,
958.719,,Surface,6,Image 1,1,13,
1200.77,,Surface,6,Image 1,1,14,
964.103,,Surface,6,Image 1,1,15,
1003.43,,Surface,6,Image 1,1,16,
1433.12,,Surface,6,Image 1,1,17,
