
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
343.17,347.977,15.6569,um,Surface,Position,1,0,
300.148,268.818,18.0869,um,Surface,Position,1,1,
338.844,159.883,18.5614,um,Surface,Position,1,2,
260.89,228.732,14.8316,um,Surface,Position,1,3,
213.787,280.613,14.0518,um,Surface,Position,1,4,
294.432,137.284,14.1981,um,Surface,Position,1,5,
73.4412,323.911,16.4017,um,Surface,Position,1,6,
165.629,227.568,19.644,um,Surface,Position,1,7,
133.154,298.312,14.585,um,Surface,Position,1,8,
42.2071,298.196,19.062,um,Surface,Position,1,9,
111.835,164.096,13.684,um,Surface,Position,1,10,
67.4313,190.492,19.7028,um,Surface,Position,1,11,
194.074,83.4336,15.7965,um,Surface,Position,1,12,
170.787,15.1001,20.6881,um,Surface,Position,1,13,
30.5452,161.374,13.3857,um,Surface,Position,1,14,
120.406,13.9621,20.4647,um,Surface,Position,1,15,
70.8403,11.7916,15.2969,um,Surface,Position,1,16,
41.7041,44.7538,18.9158,um,Surface,Position,1,17,
