
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4770.47,,Surface,3,Image 1,1,0,
1542.21,,Surface,3,Image 1,1,1,
1813.95,,Surface,3,Image 1,1,2,
6198.32,,Surface,3,Image 1,1,3,
7269.23,,Surface,3,Image 1,1,4,
5106.87,,Surface,3,Image 1,1,5,
3183.06,,Surface,3,Image 1,1,6,
8129.23,,Surface,3,Image 1,1,7,
5539.11,,Surface,3,Image 1,1,8,
5902.53,,Surface,3,Image 1,1,9,
5295.29,,Surface,3,Image 1,1,10,
4083.99,,Surface,3,Image 1,1,11,
5587.89,,Surface,3,Image 1,1,12,
4550,,Surface,3,Image 1,1,13,
6005.61,,Surface,3,Image 1,1,14,
6702.77,,Surface,3,Image 1,1,15,
5349.43,,Surface,3,Image 1,1,16,
4645.27,,Surface,3,Image 1,1,17,
