
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
13704.4,,Surface,7,Image 1,1,0,
722.176,,Surface,7,Image 1,1,1,
911.866,,Surface,7,Image 1,1,2,
18638.7,,Surface,7,Image 1,1,3,
18275.8,,Surface,7,Image 1,1,4,
15487.5,,Surface,7,Image 1,1,5,
9364.74,,Surface,7,Image 1,1,6,
14958.7,,Surface,7,Image 1,1,7,
10226.4,,Surface,7,Image 1,1,8,
11040.6,,Surface,7,Image 1,1,9,
9782.04,,Surface,7,Image 1,1,10,
9272.94,,Surface,7,Image 1,1,11,
15305,,Surface,7,Image 1,1,12,
11233.1,,Surface,7,Image 1,1,13,
8448.57,,Surface,7,Image 1,1,14,
7207.25,,Surface,7,Image 1,1,15,
12534.5,,Surface,7,Image 1,1,16,
13298.1,,Surface,7,Image 1,1,17,
