
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
4817,,Surface,4,Image 1,1,0,
5448,,Surface,4,Image 1,1,1,
5252,,Surface,4,Image 1,1,2,
5257,,Surface,4,Image 1,1,3,
4780,,Surface,4,Image 1,1,4,
4418,,Surface,4,Image 1,1,5,
5009,,Surface,4,Image 1,1,6,
4644,,Surface,4,Image 1,1,7,
3862,,Surface,4,Image 1,1,8,
5008,,Surface,4,Image 1,1,9,
3134,,Surface,4,Image 1,1,10,
3583,,Surface,4,Image 1,1,11,
3080,,Surface,4,Image 1,1,12,
4955,,Surface,4,Image 1,1,13,
3151,,Surface,4,Image 1,1,14,
5047,,Surface,4,Image 1,1,15,
4033,,Surface,4,Image 1,1,16,
4316,,Surface,4,Image 1,1,17,
