
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2178.12,,Surface,5,Image 1,1,0,
2126.59,,Surface,5,Image 1,1,1,
2714.19,,Surface,5,Image 1,1,2,
2579.59,,Surface,5,Image 1,1,3,
1153.27,,Surface,5,Image 1,1,4,
1738.81,,Surface,5,Image 1,1,5,
2839.86,,Surface,5,Image 1,1,6,
2121.12,,Surface,5,Image 1,1,7,
3007.81,,Surface,5,Image 1,1,8,
2752.42,,Surface,5,Image 1,1,9,
2916.63,,Surface,5,Image 1,1,10,
3034.63,,Surface,5,Image 1,1,11,
2413.01,,Surface,5,Image 1,1,12,
790.299,,Surface,5,Image 1,1,13,
1254.71,,Surface,5,Image 1,1,14,
1189.36,,Surface,5,Image 1,1,15,
2258.78,,Surface,5,Image 1,1,16,
2654.72,,Surface,5,Image 1,1,17,
2668.09,,Surface,5,Image 1,1,18,
2227.76,,Surface,5,Image 1,1,19,
3614.52,,Surface,5,Image 1,1,20,
