
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
515,,Surface,3,Image 1,1,0,
657,,Surface,3,Image 1,1,1,
327,,Surface,3,Image 1,1,2,
714,,Surface,3,Image 1,1,3,
929,,Surface,3,Image 1,1,4,
412,,Surface,3,Image 1,1,5,
715,,Surface,3,Image 1,1,6,
856,,Surface,3,Image 1,1,7,
783,,Surface,3,Image 1,1,8,
727,,Surface,3,Image 1,1,9,
890,,Surface,3,Image 1,1,10,
577,,Surface,3,Image 1,1,11,
130,,Surface,3,Image 1,1,12,
424,,Surface,3,Image 1,1,13,
230,,Surface,3,Image 1,1,14,
491,,Surface,3,Image 1,1,15,
434,,Surface,3,Image 1,1,16,
470,,Surface,3,Image 1,1,17,
679,,Surface,3,Image 1,1,18,
716,,Surface,3,Image 1,1,19,
748,,Surface,3,Image 1,1,20,
