
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2033.41,,Surface,6,Image 1,1,0,
2226.88,,Surface,6,Image 1,1,1,
2099.22,,Surface,6,Image 1,1,2,
1750.8,,Surface,6,Image 1,1,3,
1246.35,,Surface,6,Image 1,1,4,
1671.62,,Surface,6,Image 1,1,5,
2388.78,,Surface,6,Image 1,1,6,
2245.61,,Surface,6,Image 1,1,7,
1605.48,,Surface,6,Image 1,1,8,
2082.93,,Surface,6,Image 1,1,9,
1368.26,,Surface,6,Image 1,1,10,
1722.1,,Surface,6,Image 1,1,11,
1512.85,,Surface,6,Image 1,1,12,
1310.81,,Surface,6,Image 1,1,13,
1081.78,,Surface,6,Image 1,1,14,
1690.39,,Surface,6,Image 1,1,15,
2006.43,,Surface,6,Image 1,1,16,
1758.88,,Surface,6,Image 1,1,17,
1329.67,,Surface,6,Image 1,1,18,
1471.26,,Surface,6,Image 1,1,19,
1539.05,,Surface,6,Image 1,1,20,
