
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.67493e+08,,Surface,1,Image 1,1,0,
4.03412e+08,,Surface,1,Image 1,1,1,
4.28296e+08,,Surface,1,Image 1,1,2,
4.31747e+08,,Surface,1,Image 1,1,3,
1.25778e+08,,Surface,1,Image 1,1,4,
1.39316e+08,,Surface,1,Image 1,1,5,
3.42766e+08,,Surface,1,Image 1,1,6,
3.71064e+08,,Surface,1,Image 1,1,7,
2.27629e+08,,Surface,1,Image 1,1,8,
3.56679e+08,,Surface,1,Image 1,1,9,
1.74018e+08,,Surface,1,Image 1,1,10,
5.03728e+08,,Surface,1,Image 1,1,11,
1.08451e+09,,Surface,1,Image 1,1,12,
1.49462e+08,,Surface,1,Image 1,1,13,
1.65691e+08,,Surface,1,Image 1,1,14,
9.03552e+07,,Surface,1,Image 1,1,15,
1.15223e+09,,Surface,1,Image 1,1,16,
7.18158e+08,,Surface,1,Image 1,1,17,
1.25265e+09,,Surface,1,Image 1,1,18,
4.04557e+08,,Surface,1,Image 1,1,19,
4.98146e+08,,Surface,1,Image 1,1,20,
