
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
262.614,,Surface,7,Image 1,1,0,
795.268,,Surface,7,Image 1,1,1,
676.078,,Surface,7,Image 1,1,2,
51.1865,,Surface,7,Image 1,1,3,
30.2359,,Surface,7,Image 1,1,4,
9.95572,,Surface,7,Image 1,1,5,
529.408,,Surface,7,Image 1,1,6,
315.942,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
556.354,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
182.399,,Surface,7,Image 1,1,11,
175.815,,Surface,7,Image 1,1,12,
403.998,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
407.273,,Surface,7,Image 1,1,15,
654.323,,Surface,7,Image 1,1,16,
602.974,,Surface,7,Image 1,1,17,
11.9854,,Surface,7,Image 1,1,18,
209.302,,Surface,7,Image 1,1,19,
48.9106,,Surface,7,Image 1,1,20,
