
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
3632,,Surface,4,Image 1,1,0,
4326,,Surface,4,Image 1,1,1,
3655,,Surface,4,Image 1,1,2,
4093,,Surface,4,Image 1,1,3,
3445,,Surface,4,Image 1,1,4,
3155,,Surface,4,Image 1,1,5,
3338,,Surface,4,Image 1,1,6,
4120,,Surface,4,Image 1,1,7,
4265,,Surface,4,Image 1,1,8,
3833,,Surface,4,Image 1,1,9,
4541,,Surface,4,Image 1,1,10,
2865,,Surface,4,Image 1,1,11,
2865,,Surface,4,Image 1,1,12,
4039,,Surface,4,Image 1,1,13,
3404,,Surface,4,Image 1,1,14,
4781,,Surface,4,Image 1,1,15,
3436,,Surface,4,Image 1,1,16,
3170,,Surface,4,Image 1,1,17,
4273,,Surface,4,Image 1,1,18,
2952,,Surface,4,Image 1,1,19,
3037,,Surface,4,Image 1,1,20,
