
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3202.6,,Surface,1,Image 1,1,0,
2994.94,,Surface,1,Image 1,1,1,
5441.19,,Surface,1,Image 1,1,2,
5272.94,,Surface,1,Image 1,1,3,
2725.86,,Surface,1,Image 1,1,4,
2663.77,,Surface,1,Image 1,1,5,
4718.01,,Surface,1,Image 1,1,6,
4148.54,,Surface,1,Image 1,1,7,
5707.85,,Surface,1,Image 1,1,8,
4704.96,,Surface,1,Image 1,1,9,
5008.28,,Surface,1,Image 1,1,10,
7067.86,,Surface,1,Image 1,1,11,
5075.66,,Surface,1,Image 1,1,12,
1254.35,,Surface,1,Image 1,1,13,
1759.48,,Surface,1,Image 1,1,14,
2787.99,,Surface,1,Image 1,1,15,
4120.17,,Surface,1,Image 1,1,16,
4647.39,,Surface,1,Image 1,1,17,
5441.46,,Surface,1,Image 1,1,18,
4803.1,,Surface,1,Image 1,1,19,
6126.77,,Surface,1,Image 1,1,20,
