
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2.22635,,Surface,8,Image 1,1,0,
36.6134,,Surface,8,Image 1,1,1,
39.3406,,Surface,8,Image 1,1,2,
37.1337,,Surface,8,Image 1,1,3,
163.096,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
323.178,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
821.918,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
72.6835,,Surface,8,Image 1,1,10,
54.9842,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
0.052284,,Surface,8,Image 1,1,15,
70.6061,,Surface,8,Image 1,1,16,
18.0328,,Surface,8,Image 1,1,17,
0,,Surface,8,Image 1,1,18,
12.4655,,Surface,8,Image 1,1,19,
