
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
6468.09,,Surface,4,Image 1,1,0,
12262.6,,Surface,4,Image 1,1,1,
13533,,Surface,4,Image 1,1,2,
13545,,Surface,4,Image 1,1,3,
2289.57,,Surface,4,Image 1,1,4,
4174.39,,Surface,4,Image 1,1,5,
14905.4,,Surface,4,Image 1,1,6,
8405.21,,Surface,4,Image 1,1,7,
14375.8,,Surface,4,Image 1,1,8,
7789.06,,Surface,4,Image 1,1,9,
11839.3,,Surface,4,Image 1,1,10,
3746.17,,Surface,4,Image 1,1,11,
3404.84,,Surface,4,Image 1,1,12,
7191.08,,Surface,4,Image 1,1,13,
12441.9,,Surface,4,Image 1,1,14,
4351.23,,Surface,4,Image 1,1,15,
6885.81,,Surface,4,Image 1,1,16,
3556.99,,Surface,4,Image 1,1,17,
2252.83,,Surface,4,Image 1,1,18,
11314.7,,Surface,4,Image 1,1,19,
