
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1327.26,,Surface,2,Image 1,1,0,
1203.96,,Surface,2,Image 1,1,1,
1303.61,,Surface,2,Image 1,1,2,
1314.31,,Surface,2,Image 1,1,3,
1501.23,,Surface,2,Image 1,1,4,
856.492,,Surface,2,Image 1,1,5,
1405.51,,Surface,2,Image 1,1,6,
1067.99,,Surface,2,Image 1,1,7,
1462.53,,Surface,2,Image 1,1,8,
954.394,,Surface,2,Image 1,1,9,
1259.43,,Surface,2,Image 1,1,10,
1361.74,,Surface,2,Image 1,1,11,
1176.16,,Surface,2,Image 1,1,12,
1047.52,,Surface,2,Image 1,1,13,
1141.24,,Surface,2,Image 1,1,14,
1064.28,,Surface,2,Image 1,1,15,
1180.73,,Surface,2,Image 1,1,16,
1204.23,,Surface,2,Image 1,1,17,
1079.8,,Surface,2,Image 1,1,18,
1245.44,,Surface,2,Image 1,1,19,
