
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
592.282,,Surface,2,Image 1,1,0,
591.208,,Surface,2,Image 1,1,1,
635.419,,Surface,2,Image 1,1,2,
630.95,,Surface,2,Image 1,1,3,
692.53,,Surface,2,Image 1,1,4,
447.479,,Surface,2,Image 1,1,5,
910.543,,Surface,2,Image 1,1,6,
549.011,,Surface,2,Image 1,1,7,
1041.93,,Surface,2,Image 1,1,8,
488.919,,Surface,2,Image 1,1,9,
662.277,,Surface,2,Image 1,1,10,
694.691,,Surface,2,Image 1,1,11,
527.951,,Surface,2,Image 1,1,12,
514.123,,Surface,2,Image 1,1,13,
542.278,,Surface,2,Image 1,1,14,
493.116,,Surface,2,Image 1,1,15,
607.21,,Surface,2,Image 1,1,16,
578.399,,Surface,2,Image 1,1,17,
540.131,,Surface,2,Image 1,1,18,
606.492,,Surface,2,Image 1,1,19,
