
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4897.93,,Surface,5,Image 1,1,0,
3621.02,,Surface,5,Image 1,1,1,
3305.5,,Surface,5,Image 1,1,2,
4045,,Surface,5,Image 1,1,3,
2322.75,,Surface,5,Image 1,1,4,
3950.58,,Surface,5,Image 1,1,5,
3527.27,,Surface,5,Image 1,1,6,
3173.65,,Surface,5,Image 1,1,7,
4185.04,,Surface,5,Image 1,1,8,
2391.87,,Surface,5,Image 1,1,9,
3255.09,,Surface,5,Image 1,1,10,
2466.41,,Surface,5,Image 1,1,11,
1631.26,,Surface,5,Image 1,1,12,
3035.95,,Surface,5,Image 1,1,13,
1383.93,,Surface,5,Image 1,1,14,
2808.8,,Surface,5,Image 1,1,15,
5131.33,,Surface,5,Image 1,1,16,
1670.63,,Surface,5,Image 1,1,17,
1764.02,,Surface,5,Image 1,1,18,
3295.62,,Surface,5,Image 1,1,19,
