
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
305.754,289.813,12.2503,um,Surface,Position,1,0,
232.124,329.024,11.5785,um,Surface,Position,1,1,
347.707,168.661,14.9311,um,Surface,Position,1,2,
260.821,290.222,10.8442,um,Surface,Position,1,3,
306.232,232.518,9.70848,um,Surface,Position,1,4,
141.312,348.688,11.4707,um,Surface,Position,1,5,
189.785,279.643,10.7801,um,Surface,Position,1,6,
146.745,283.563,11.1251,um,Surface,Position,1,7,
226.594,223.653,12.9665,um,Surface,Position,1,8,
339.942,11.8151,14.4774,um,Surface,Position,1,9,
10.5048,341.199,15.7896,um,Surface,Position,1,10,
36.6122,313.872,12.5466,um,Surface,Position,1,11,
250.506,64.9055,14.31,um,Surface,Position,1,12,
228.433,144.688,14.0113,um,Surface,Position,1,13,
120.911,228.082,11.7379,um,Surface,Position,1,14,
229.405,23.5339,12.4608,um,Surface,Position,1,15,
25.3361,209.755,15.0284,um,Surface,Position,1,16,
51.0337,108.863,9.48059,um,Surface,Position,1,17,
146.553,27.2205,14.0419,um,Surface,Position,1,18,
8.37,128.554,9.68408,um,Surface,Position,1,19,
38.1654,12.1321,9.93835,um,Surface,Position,1,20,
